vendor_id,hex_code
SAI_DEL_08,#1e9d88
HPP_BHU_03,#1e9d88
HKM_JAI_04,#1e9d88
ABT_VAR_01,#1e9d88
CDD_GUW_01,#1e9d88
SVP_BHU_05,#1e9d88
FMH_LUD_04,#1e9d88
HXR_KOL_10,#1e9d88
P2P_BAN_07,#1e9d88
SMS_PUN_05,#1e9d88
XLL_DEL_40,#1e9d88
PPP_BAN_06,#1e9d88
TPH_HYD_19,#1e9d88
NCB_KOL_12,#1e9d88
KMS_BHU_01,#1e9d88
FMH_LUD_02,#1e9d88
MWD_PAT_03,#1e9d88
