vendor_id,hex_code
SAM_NOI_04,#fde724
DPC_CHN_14,#fde724
HXR_KOL_13,#fde724
MDT_GGN_10,#fde724
NML_BAN_04,#fde724
WLF_MMB_13,#fde724
WLF_MMB_05,#fde724
