vendor_id,hex_code
CBP_AHM_02,#35b778
WLF_MMB_04,#35b778
MAG_CHN_10,#35b778
LCC_DEL_38,#35b778
MAM_HYD_17,#35b778
WLF_MMB_11,#35b778
WLF_MMB_10,#35b778
