vendor_id,hex_code
WLF_MMB_05,#30678d
HXR_KOL_13,#30678d
DPC_CHN_14,#30678d
SPD_CHN_16,#30678d
SAM_NOI_04,#30678d
MDT_GGN_10,#30678d
NML_BAN_04,#30678d
WLF_MMB_13,#30678d
