vendor_id,hex_code
WLF_MMB_06,#b5dd2b
WLF_MMB_12,#b5dd2b
GHM_KOL_07,#b5dd2b
GHM_KOL_01,#b5dd2b
WLF_MMB_03,#b5dd2b
SPD_CHN_15,#b5dd2b
