vendor_id,hex_code
RHP_AHM_05,#6dce58
MMG_AHM_01,#6dce58
MWD_PAT_02,#6dce58
WMD_KOC_01,#6dce58
WLF_MMB_14,#6dce58
SKM_HYD_16,#6dce58
SHD_GZB_04,#6dce58
CBP_AHM_04,#6dce58
TPH_HYD_18,#6dce58
MCR_BAN_05,#6dce58
SVP_BHU_04,#6dce58
MCR_BAN_04,#6dce58
