vendor_id,hex_code
WLF_MMB_07,#6dce58
SKM_HYD_09,#6dce58
SMS_AGR_03,#6dce58
WLF_MMB_02,#6dce58
GHM_KOL_07,#6dce58
WLF_MMB_03,#6dce58
LIF_DEL_28,#6dce58
WLF_MMB_08,#6dce58
WLF_MMB_01,#6dce58
